,EventID,Incidents,StartTime,InteractionID,OriginInteractionID,DetectorID,ElapsedTime,x,y,z,OriginalParticleID,NewParticleID,Energy
8356,964.0,403433.0,2.05441792,8.0,1.0,2.7,0.0011136414739653,-45.20433,-16.45792,-54.76532,6.0,1.0,1248.254
8357,964.0,403433.0,2.05441792,9.0,1.0,2.7,0.0011136414739653,-45.20433,-16.45792,-54.76532,6.0,1.0,899.9678
8358,965.0,404095.0,2.057936117,1.0,0.0,0.0,0.0,-31.79771,7.904589,250.0,0.0,6.0,22000.0
8359,965.0,404095.0,2.057936117,2.0,1.0,1.2,2.2955167477497e-08,-31.79771,7.904589,103.638,6.0,21.0,2513.555
8360,965.0,404095.0,2.057936117,3.0,1.0,1.2,2.2955167477497e-08,-31.79771,7.904589,103.638,6.0,21.0,3023.84
8361,965.0,404095.0,2.057936117,4.0,1.0,1.2,2.2955167477497e-08,-31.79771,7.904589,103.638,6.0,21.0,5267.71
8362,965.0,404095.0,2.057936117,5.0,1.0,1.2,2.2955167477497e-08,-31.79771,7.904589,103.638,6.0,1.0,303.342
8363,965.0,404095.0,2.057936117,6.0,1.0,1.2,2.2955167477497e-08,-31.79771,7.904589,103.638,6.0,6.0,1212.292
8364,965.0,404095.0,2.057936117,7.0,1.0,1.2,2.2955167477497e-08,-31.79771,7.904589,103.638,6.0,1.0,2402.848
8365,965.0,404095.0,2.057936117,8.0,6.0,1.1,3.6477207733323e-08,-11.4466,5.465567,101.875,6.0,4.0,902.1145
8366,965.0,404095.0,2.057936117,9.0,6.0,1.1,4.1004457773342e-08,-10.13398,2.665236,100.2593,6.0,4.0,116.7905
8367,966.0,404198.0,2.058405987,1.0,0.0,0.0,0.0,-17.4346,35.57953,250.0,0.0,6.0,22000.0
8368,966.0,404198.0,2.058405987,2.0,1.0,1.3,2.3688028187504e-08,-17.4346,35.57953,98.96525,6.0,6012.0,237.4354
8369,966.0,404198.0,2.058405987,3.0,1.0,0.0,4.9254466846462e-08,36.24401,54.70225,-52.85495,6.0,6012.0,3749.013
8370,966.0,404198.0,2.058405987,4.0,1.0,0.0,4.9254466846462e-08,36.24401,54.70225,-52.85495,6.0,1.0,102.0985
8371,966.0,404198.0,2.058405987,5.0,1.0,0.0,4.9254466846462e-08,36.24401,54.70225,-52.85495,6.0,1.0,202.5426
8372,966.0,404198.0,2.058405987,6.0,1.0,0.0,4.9254466846462e-08,36.24401,54.70225,-52.85495,6.0,1.0,3333.614
8373,966.0,404198.0,2.058405987,7.0,1.0,0.0,4.9254466846462e-08,36.24401,54.70225,-52.85495,6.0,1.0,5268.387
8374,966.0,404198.0,2.058405987,8.0,1.0,0.0,4.9254466846462e-08,36.24401,54.70225,-52.85495,6.0,6.0,9104.93
8375,966.0,404198.0,2.058405987,9.0,8.0,0.0,7.6342184815793e-08,-68.58708,15.80794,-43.11102,6.0,4.0,3626.54
8376,967.0,404324.0,2.059058612,1.0,0.0,0.0,0.0,-2.155989,-37.03505,250.0,0.0,6.0,22000.0
8377,967.0,404324.0,2.059058612,2.0,1.0,2.2,4.8043467014673e-08,-2.155989,-37.03505,-56.3249,6.0,11023.0,2839.331
8378,967.0,404324.0,2.059058612,3.0,1.0,2.2,4.8043467014673e-08,-2.155989,-37.03505,-56.3249,6.0,1.0,97.66868
8379,967.0,404324.0,2.059058612,4.0,1.0,2.2,4.8043467014673e-08,-2.155989,-37.03505,-56.3249,6.0,1.0,701.0089
8380,967.0,404324.0,2.059058612,5.0,1.0,2.2,4.8043467014673e-08,-2.155989,-37.03505,-56.3249,6.0,1.0,1832.926
8381,967.0,404324.0,2.059058612,6.0,1.0,2.2,4.8043467014673e-08,-2.155989,-37.03505,-56.3249,6.0,6.0,16516.31
8382,967.0,404324.0,2.059058612,7.0,6.0,0.0,5.7915415443401e-08,-25.22232,-71.2523,-20.31129,6.0,1.0,963.3135
8383,967.0,404324.0,2.059058612,8.0,6.0,0.0,5.7915415443401e-08,-25.22232,-71.2523,-20.31129,6.0,1.0,963.3135
8384,967.0,404324.0,2.059058612,9.0,6.0,0.0,5.7915415443401e-08,-25.22232,-71.2523,-20.31129,6.0,1.0,2.017944
8385,968.0,405239.0,2.063568609,1.0,0.0,0.0,0.0,34.35349,36.10691,250.0,0.0,6.0,22000.0
8386,968.0,405239.0,2.063568609,2.0,1.0,1.4,2.3118121868107e-08,34.35349,36.10691,102.599,6.0,4008.0,5271.998
8387,968.0,405239.0,2.063568609,3.0,1.0,1.4,2.3118121868107e-08,34.35349,36.10691,102.599,6.0,21.0,1972.391
8388,968.0,405239.0,2.063568609,4.0,1.0,1.4,2.3118121868107e-08,34.35349,36.10691,102.599,6.0,1.0,121.2563
8389,968.0,405239.0,2.063568609,5.0,1.0,1.4,2.3118121868107e-08,34.35349,36.10691,102.599,6.0,6.0,3592.544
8390,968.0,405239.0,2.063568609,6.0,1.0,1.4,2.3118121868107e-08,34.35349,36.10691,102.599,6.0,1.0,3656.513
8391,968.0,405239.0,2.063568609,7.0,5.0,1.4,2.3345553545886e-08,33.82935,35.88561,102.7715,6.0,6012.0,998.8347
8392,968.0,405239.0,2.063568609,8.0,5.0,1.4,2.5004628378005e-08,37.27553,37.16571,103.0696,6.0,4.0,1017.208
8393,968.0,405239.0,2.063568609,9.0,5.0,0.0,2.8021868767504e-07,-101.7256,-131.5804,471.5278,6.0,0.0,0.0
8394,969.0,406155.0,2.067988197,1.0,0.0,0.0,0.0,1.559138,6.216854,250.0,0.0,6.0,22000.0
8395,969.0,406155.0,2.067988197,2.0,1.0,1.1,2.3301092378653e-08,1.559138,6.216854,101.4324,6.0,6012.0,162.5061
8396,969.0,406155.0,2.067988197,3.0,1.0,2.2,4.9757958019628e-08,-8.660675,-41.78593,-59.3329,6.0,10022.0,1671.853
8397,969.0,406155.0,2.067988197,4.0,1.0,2.2,4.9757958019628e-08,-8.660675,-41.78593,-59.3329,6.0,1.0,208.2549
8398,969.0,406155.0,2.067988197,5.0,1.0,2.2,4.9757958019628e-08,-8.660675,-41.78593,-59.3329,6.0,6.0,701.7576
8399,969.0,406155.0,2.067988197,6.0,1.0,2.2,4.9757958019628e-08,-8.660675,-41.78593,-59.3329,6.0,1.0,1990.53
8400,969.0,406155.0,2.067988197,7.0,1.0,2.2,4.9757958019628e-08,-8.660675,-41.78593,-59.3329,6.0,1.0,3616.005
8401,969.0,406155.0,2.067988197,8.0,1.0,2.2,4.9757958019628e-08,-8.660675,-41.78593,-59.3329,6.0,4.0,4811.475
8402,969.0,406155.0,2.067988197,9.0,5.0,,6.0903872690643e-08,-19.56583,-39.67828,-55.22719,6.0,53127.0,14.35252
8403,970.0,406474.0,2.069594739,1.0,0.0,0.0,0.0,-52.08775,7.705778,250.0,0.0,6.0,22000.0
8404,970.0,406474.0,2.069594739,2.0,1.0,1.2,2.3266059285608e-08,-52.08775,7.705778,101.6557,6.0,6012.0,480.0645
8405,970.0,406474.0,2.069594739,3.0,1.0,0.0,3.5246603047167e-08,-28.15512,36.20611,35.87647,6.0,4008.0,2051.362
8406,970.0,406474.0,2.069594739,4.0,1.0,0.0,3.5246603047167e-08,-28.15512,36.20611,35.87647,6.0,21.0,8618.569
8407,970.0,406474.0,2.069594739,5.0,1.0,0.0,3.5246603047167e-08,-28.15512,36.20611,35.87647,6.0,6.0,363.786
8408,970.0,406474.0,2.069594739,6.0,1.0,0.0,3.5246603047167e-08,-28.15512,36.20611,35.87647,6.0,1.0,689.5945
8409,970.0,406474.0,2.069594739,7.0,1.0,0.0,3.5246603047167e-08,-28.15512,36.20611,35.87647,6.0,1.0,2372.583
8410,970.0,406474.0,2.069594739,8.0,5.0,3.3,2.2281186347604e-07,6.393757,19.23652,-0.4529508,6.0,4.0,156.789
8411,970.0,406474.0,2.069594739,9.0,5.0,2.1,5.7615686808409e-06,28.44267,-46.39239,-55.93497,6.0,53128.0,0.001191002
8412,971.0,406859.0,2.07170904,1.0,0.0,0.0,0.0,0.0243783,17.3769,250.0,0.0,6.0,22000.0
8413,971.0,406859.0,2.07170904,2.0,1.0,0.0,2.2765350180182e-08,0.0243783,17.3769,104.8482,6.0,14028.0,1280.798
8414,971.0,406859.0,2.07170904,3.0,1.0,0.0,2.2765350180182e-08,0.0243783,17.3769,104.8482,6.0,1.0,514.127
8415,971.0,406859.0,2.07170904,4.0,1.0,0.0,2.2765350180182e-08,0.0243783,17.3769,104.8482,6.0,1.0,898.4535
8416,971.0,406859.0,2.07170904,5.0,1.0,0.0,2.2765350180182e-08,0.0243783,17.3769,104.8482,6.0,1.0,2885.753
8417,971.0,406859.0,2.07170904,6.0,1.0,0.0,2.2765350180182e-08,0.0243783,17.3769,104.8482,6.0,6.0,8001.931
8418,971.0,406859.0,2.07170904,7.0,1.0,0.0,2.2765350180182e-08,0.0243783,17.3769,104.8482,6.0,1.0,8401.764
8419,971.0,406859.0,2.07170904,8.0,6.0,0.0,2.3573167198804e-08,2.093692,15.0887,105.4361,6.0,13027.0,327.3112
8420,971.0,406859.0,2.07170904,9.0,6.0,0.0,2.3573167198804e-08,2.093692,15.0887,105.4361,6.0,1.0,784.1474
8421,972.0,407067.0,2.072830022,1.0,0.0,0.0,0.0,-38.07524,8.231342,250.0,0.0,6.0,22000.0
8422,972.0,407067.0,2.072830022,2.0,1.0,1.2,2.3001357895254e-08,-38.07524,8.231342,103.3435,6.0,4008.0,1880.132
8423,972.0,407067.0,2.072830022,3.0,1.0,1.2,2.3001357895254e-08,-38.07524,8.231342,103.3435,6.0,21.0,6356.725
8424,972.0,407067.0,2.072830022,4.0,1.0,1.2,2.3001357895254e-08,-38.07524,8.231342,103.3435,6.0,1.0,1113.61
8425,972.0,407067.0,2.072830022,5.0,1.0,1.2,2.3001357895254e-08,-38.07524,8.231342,103.3435,6.0,1.0,1256.586
8426,972.0,407067.0,2.072830022,6.0,1.0,1.2,2.3001357895254e-08,-38.07524,8.231342,103.3435,6.0,1.0,1330.401
8427,972.0,407067.0,2.072830022,7.0,1.0,1.2,2.3001357895254e-08,-38.07524,8.231342,103.3435,6.0,6.0,2650.259
8428,972.0,407067.0,2.072830022,8.0,7.0,1.2,2.3620718182469e-08,-38.28859,8.728466,102.0613,6.0,4.0,1093.27
8429,972.0,407067.0,2.072830022,9.0,7.0,1.2,2.587682395839e-08,-40.04047,7.824123,98.72457,6.0,4.0,1309.356
8430,973.0,407068.0,2.072840185,1.0,0.0,0.0,0.0,-10.15627,-23.28542,250.0,0.0,6.0,22000.0
8431,973.0,407068.0,2.072840185,2.0,1.0,2.6,4.8154080643563e-08,-9.791702,-23.0408,-56.96641,6.0,11023.0,236.905
8432,973.0,407068.0,2.072840185,3.0,1.0,2.6,4.8180185399231e-08,-9.685981,-23.04942,-57.09349,6.0,11023.0,1915.132
8433,973.0,407068.0,2.072840185,4.0,1.0,2.2,5.0158970249272e-08,-7.07803,-34.22018,-53.57072,6.0,1.0,264.5
8434,973.0,407068.0,2.072840185,5.0,1.0,2.2,5.0158970249272e-08,-7.07803,-34.22018,-53.57072,6.0,1.0,149.0
8435,973.0,407068.0,2.072840185,6.0,1.0,2.2,5.0158970249272e-08,-7.07803,-34.22018,-53.57072,6.0,1.0,122.7
8436,973.0,407068.0,2.072840185,7.0,1.0,2.2,5.0158970249272e-08,-7.07803,-34.22018,-53.57072,6.0,1.0,122.2
8437,973.0,407068.0,2.072840185,8.0,1.0,2.2,5.0158970249272e-08,-7.07803,-34.22018,-53.57072,6.0,1.0,704.6
8438,973.0,407068.0,2.072840185,9.0,1.0,2.2,5.0158970249272e-08,-7.07803,-34.22018,-53.57072,6.0,1.0,397.6
8439,974.0,407380.0,2.074272248,1.0,0.0,0.0,0.0,45.6486,61.14158,250.0,0.0,6.0,22000.0
8440,974.0,407380.0,2.074272248,2.0,1.0,3.1,2.1263068255644e-08,45.6486,61.14158,114.4268,6.0,4.0,18749.28
8441,974.0,407380.0,2.074272248,3.0,1.0,0.0,2.8375712185746e-08,32.57228,51.39869,107.5656,6.0,13027.0,122.0662
8442,974.0,407380.0,2.074272248,4.0,1.0,1.4,3.3289373970591e-08,35.21425,41.0503,102.1139,6.0,6012.0,147.1812
8443,974.0,407380.0,2.074272248,5.0,1.0,3.2,6.1492597140996e-08,49.60989,22.22052,39.23586,6.0,4.0,1484.73
8444,974.0,407380.0,2.074272248,6.0,1.0,0.0,6.2192829711781e-08,49.12476,21.48083,38.44911,6.0,4.0,802.9553
8445,974.0,407380.0,2.074272248,7.0,1.0,3.3,1.32204962084e-07,-20.41317,22.77942,-2.367127,6.0,6012.0,122.5396
8446,974.0,407380.0,2.074272248,8.0,1.0,3.3,1.3236928105985e-07,-20.32311,22.77467,-2.51025,6.0,6012.0,115.4467
8447,974.0,407380.0,2.074272248,9.0,1.0,3.3,1.3388130865453e-07,-21.65983,23.06097,-2.729836,6.0,4.0,404.3983
8448,975.0,407673.0,2.075766239,1.0,0.0,0.0,0.0,17.06746,41.29997,250.0,0.0,6.0,22000.0
8449,975.0,407673.0,2.075766239,2.0,1.0,1.4,2.3644011906303e-08,17.06746,41.29997,99.2459,6.0,4.0,6910.648
8450,975.0,407673.0,2.075766239,3.0,1.0,0.0,5.1347096231007e-08,-63.89884,54.55866,-22.81834,6.0,1.0,1004.354
8451,975.0,407673.0,2.075766239,4.0,1.0,0.0,5.1347096231007e-08,-63.89884,54.55866,-22.81834,6.0,1.0,1004.354
8452,975.0,407673.0,2.075766239,5.0,1.0,0.0,5.1347096231007e-08,-63.89884,54.55866,-22.81834,6.0,1.0,3089.736
8453,975.0,407673.0,2.075766239,6.0,1.0,0.0,5.1347096231007e-08,-63.89884,54.55866,-22.81834,6.0,1.0,3027.299
8454,975.0,407673.0,2.075766239,7.0,1.0,0.0,5.1347096231007e-08,-63.89884,54.55866,-22.81834,6.0,13027.0,727.5069
8455,975.0,407673.0,2.075766239,8.0,1.0,0.0,5.1347096231007e-08,-63.89884,54.55866,-22.81834,6.0,6.0,6236.102
8456,975.0,407673.0,2.075766239,9.0,8.0,3.4000000000000004,6.5457436491783e-08,-32.70798,32.02361,-52.33379,6.0,1.0,199.6458
8457,976.0,407809.0,2.076497643,1.0,0.0,0.0,0.0,32.22188,41.26406,250.0,0.0,6.0,22000.0
8458,976.0,407809.0,2.076497643,2.0,1.0,1.4,2.3002641190256e-08,32.22188,41.26406,103.3353,6.0,4008.0,4373.685
8459,976.0,407809.0,2.076497643,3.0,1.0,1.4,2.3002641190256e-08,32.22188,41.26406,103.3353,6.0,21.0,2581.09
8460,976.0,407809.0,2.076497643,4.0,1.0,1.4,2.3002641190256e-08,32.22188,41.26406,103.3353,6.0,1.0,271.7248
8461,976.0,407809.0,2.076497643,5.0,1.0,1.4,2.3002641190256e-08,32.22188,41.26406,103.3353,6.0,1.0,1108.512
8462,976.0,407809.0,2.076497643,6.0,1.0,1.4,2.3002641190256e-08,32.22188,41.26406,103.3353,6.0,6.0,6295.322
8463,976.0,407809.0,2.076497643,7.0,6.0,3.1,3.9138592559486e-08,9.685914,2.438297,135.8671,6.0,6012.0,1291.384
8464,976.0,407809.0,2.076497643,8.0,6.0,1.1,5.1741408857642e-08,-9.007348,4.86851,102.114,6.0,4.0,2644.281
8465,976.0,407809.0,2.076497643,9.0,6.0,0.0,5.4159464552502e-08,-13.5731,3.287108,100.5487,6.0,13027.0,150.3406
8466,977.0,408023.0,2.077526964,1.0,0.0,0.0,0.0,-1.327872,-52.46159,250.0,0.0,6.0,22000.0
8467,977.0,408023.0,2.077526964,2.0,1.0,2.2,4.8033317432896e-08,-1.327872,-52.46159,-56.26019,6.0,53126.0,89.02507
8468,977.0,408023.0,2.077526964,3.0,1.0,2.2,4.8033317432896e-08,-1.327872,-52.46159,-56.26019,6.0,6.0,0.3293408
8469,977.0,408023.0,2.077526964,4.0,1.0,2.2,4.8033317432896e-08,-1.327872,-52.46159,-56.26019,6.0,1.0,511.9764
8470,977.0,408023.0,2.077526964,5.0,1.0,2.2,4.8033317432896e-08,-1.327872,-52.46159,-56.26019,6.0,1.0,2197.148
8471,977.0,408023.0,2.077526964,6.0,1.0,2.2,4.8033317432896e-08,-1.327872,-52.46159,-56.26019,6.0,6.0,10000.96
8472,977.0,408023.0,2.077526964,7.0,3.0,2.2,1.8325667648411e-07,0.508395,-53.49028,-57.1754,6.0,53128.0,0.001855471
8473,977.0,408023.0,2.077526964,8.0,3.0,2.2,1.8325667648411e-07,0.508395,-53.49028,-57.1754,6.0,1.0,2635.682
8474,977.0,408023.0,2.077526964,9.0,3.0,2.2,1.8325667648411e-07,0.508395,-53.49028,-57.1754,6.0,1.0,1142.209
8475,978.0,408326.0,2.07911899,1.0,0.0,0.0,0.0,72.67374,18.79871,250.0,0.0,6.0,22000.0
8476,978.0,408326.0,2.07911899,2.0,1.0,0.0,3.225185557242e-08,72.67374,18.79871,44.36233,6.0,4008.0,924.6886
8477,978.0,408326.0,2.07911899,3.0,1.0,0.0,3.225185557242e-08,72.67374,18.79871,44.36233,6.0,21.0,8016.293
8478,978.0,408326.0,2.07911899,4.0,1.0,0.0,3.225185557242e-08,72.67374,18.79871,44.36233,6.0,1.0,2178.41
8479,978.0,408326.0,2.07911899,5.0,1.0,0.0,3.225185557242e-08,72.67374,18.79871,44.36233,6.0,6.0,3421.518
8480,978.0,408326.0,2.07911899,6.0,5.0,0.0,3.2527950949655e-08,72.18692,18.43859,44.0024,6.0,1.0,979.8205
8481,978.0,408326.0,2.07911899,7.0,5.0,0.0,3.2527950949655e-08,72.18692,18.43859,44.0024,6.0,1.0,979.8205
8482,978.0,408326.0,2.07911899,8.0,5.0,0.0,3.2527950949655e-08,72.18692,18.43859,44.0024,6.0,13027.0,103.194
8483,978.0,408326.0,2.07911899,9.0,5.0,0.0,3.2527950949655e-08,72.18692,18.43859,44.0024,6.0,6.0,1358.683
8484,979.0,408419.0,2.079572058,1.0,0.0,0.0,0.0,19.72181,-45.88789,250.0,0.0,6.0,22000.0
8485,979.0,408419.0,2.079572058,2.0,1.0,0.0,4.8704096557572e-08,-23.91959,-54.22632,-54.18415,6.0,13027.0,1018.399
8486,979.0,408419.0,2.079572058,3.0,1.0,,4.9164745723068e-08,-26.6392,-53.49145,-54.66975,6.0,53125.0,232.9951
8487,979.0,408419.0,2.079572058,4.0,1.0,,4.9164745723068e-08,-26.6392,-53.49145,-54.66975,6.0,6.0,337.8162
8488,979.0,408419.0,2.079572058,5.0,1.0,,4.9164745723068e-08,-26.6392,-53.49145,-54.66975,6.0,1.0,366.279
8489,979.0,408419.0,2.079572058,6.0,1.0,,4.9164745723068e-08,-26.6392,-53.49145,-54.66975,6.0,1.0,380.4776
8490,979.0,408419.0,2.079572058,7.0,1.0,,4.9164745723068e-08,-26.6392,-53.49145,-54.66975,6.0,6.0,607.23
8491,979.0,408419.0,2.079572058,8.0,1.0,,4.9164745723068e-08,-26.6392,-53.49145,-54.66975,6.0,6.0,2622.294
8492,979.0,408419.0,2.079572058,9.0,4.0,0.0,6.1980646547609e-08,-31.76303,-59.68478,-61.11,6.0,4.0,179.2716
8493,980.0,408422.0,2.079596766,1.0,0.0,0.0,0.0,-30.44447,-47.53616,250.0,0.0,6.0,22000.0
8494,980.0,408422.0,2.079596766,2.0,1.0,1.7000000000000002,2.3041521168766e-08,-30.44447,-47.53616,103.0874,6.0,4.0,4226.411
8495,980.0,408422.0,2.079596766,3.0,1.0,1.7000000000000002,2.3974651616331e-08,-30.41094,-49.8749,98.25875,6.0,6012.0,113.7896
8496,980.0,408422.0,2.079596766,4.0,1.0,3.3,4.5520897569071e-08,-13.28598,-75.1751,-21.40271,6.0,4.0,12114.25
8497,980.0,408422.0,2.079596766,5.0,1.0,0.0,2.0247757750536e-07,-185.6041,164.7518,-434.0599,6.0,0.0,0.0
8498,981.0,409288.0,2.083984806,1.0,0.0,0.0,0.0,-27.30003,37.63098,250.0,0.0,6.0,22000.0
8499,981.0,409288.0,2.083984806,2.0,1.0,3.4000000000000004,4.7773024451199e-08,-27.30003,37.63098,-54.60056,6.0,53127.0,12.58232
8500,981.0,409288.0,2.083984806,3.0,1.0,3.4000000000000004,4.7773024451199e-08,-27.30003,37.63098,-54.60056,6.0,1.0,110.7288
8501,981.0,409288.0,2.083984806,4.0,1.0,3.4000000000000004,4.7773024451199e-08,-27.30003,37.63098,-54.60056,6.0,1.0,650.4942
8502,981.0,409288.0,2.083984806,5.0,1.0,3.4000000000000004,4.7773024451199e-08,-27.30003,37.63098,-54.60056,6.0,1.0,2325.698
8503,981.0,409288.0,2.083984806,6.0,1.0,3.4000000000000004,4.7773024451199e-08,-27.30003,37.63098,-54.60056,6.0,1.0,2789.54
8504,981.0,409288.0,2.083984806,7.0,1.0,3.4000000000000004,4.7773024451199e-08,-27.30003,37.63098,-54.60056,6.0,6.0,16106.61
8505,981.0,409288.0,2.083984806,8.0,7.0,0.0,1.2805447796182e-07,14.42121,126.8027,-483.4388,6.0,0.0,0.0
8506,981.0,409288.0,2.083984806,9.0,3.0,3.4000000000000004,4.778862918592e-08,-27.24765,37.16613,-54.60567,1.0,3.0,77.5648
8507,982.0,409388.0,2.084571789,1.0,0.0,0.0,0.0,60.79105,-8.607626,250.0,0.0,6.0,22000.0
8508,982.0,409388.0,2.084571789,2.0,1.0,0.0,2.2796199639341e-08,60.79105,-8.607626,104.6515,6.0,8016.0,81.16104
8509,982.0,409388.0,2.084571789,3.0,1.0,0.0,2.2796199639341e-08,60.79105,-8.607626,104.6515,6.0,1.0,403.0456
8510,982.0,409388.0,2.084571789,4.0,1.0,0.0,2.2796199639341e-08,60.79105,-8.607626,104.6515,6.0,1.0,8392.277
8511,982.0,409388.0,2.084571789,5.0,1.0,0.0,2.2796199639341e-08,60.79105,-8.607626,104.6515,6.0,6.0,13071.44
8512,982.0,409388.0,2.084571789,6.0,5.0,0.0,5.6556642531569e-08,53.09469,-10.97834,-61.21163,6.0,1.0,203.4927
8513,982.0,409388.0,2.084571789,7.0,5.0,0.0,5.6556642531569e-08,53.09469,-10.97834,-61.21163,6.0,1.0,203.4927
8514,982.0,409388.0,2.084571789,8.0,5.0,0.0,5.6556642531569e-08,53.09469,-10.97834,-61.21163,6.0,1.0,4033.546
8515,982.0,409388.0,2.084571789,9.0,5.0,0.0,5.6556642531569e-08,53.09469,-10.97834,-61.21163,6.0,11024.0,420.3497
8516,983.0,409451.0,2.08499497,1.0,0.0,0.0,0.0,54.46073,11.36073,250.0,0.0,6.0,22000.0
8517,983.0,409451.0,2.08499497,2.0,1.0,0.0,4.9960217319622e-08,54.46073,11.36073,-68.54609,6.0,14029.0,193.5312
8518,983.0,409451.0,2.08499497,3.0,1.0,0.0,4.9960217319622e-08,54.46073,11.36073,-68.54609,6.0,1.0,486.4718
8519,983.0,409451.0,2.08499497,4.0,1.0,0.0,4.9960217319622e-08,54.46073,11.36073,-68.54609,6.0,6.0,714.0961
8520,983.0,409451.0,2.08499497,5.0,1.0,0.0,4.9960217319622e-08,54.46073,11.36073,-68.54609,6.0,1.0,1096.065
8521,983.0,409451.0,2.08499497,6.0,1.0,0.0,4.9960217319622e-08,54.46073,11.36073,-68.54609,6.0,6.0,8889.137
8522,983.0,409451.0,2.08499497,7.0,4.0,0.0,8.5373395811158e-08,35.88117,21.1403,-103.9621,6.0,6012.0,166.8417
8523,983.0,409451.0,2.08499497,8.0,4.0,0.0,8.5442433344661e-08,35.94981,21.12555,-103.9551,6.0,4.0,264.7896
8524,983.0,409451.0,2.08499497,9.0,4.0,0.0,8.062392260311e-07,-93.63727,256.9595,-418.5736,6.0,0.0,0.0
8525,984.0,409917.0,2.087185875,1.0,0.0,0.0,0.0,-54.07777,-9.380132,250.0,0.0,6.0,22000.0
8526,984.0,409917.0,2.087185875,2.0,1.0,2.7,4.7524608029525e-08,-54.07777,-9.380132,-53.01666,6.0,11023.0,332.4696
8527,984.0,409917.0,2.087185875,3.0,1.0,2.7,4.8394824889286e-08,-52.22572,-11.84622,-57.58007,6.0,53125.0,193.0298
8528,984.0,409917.0,2.087185875,4.0,1.0,2.7,4.8394824889286e-08,-52.22572,-11.84622,-57.58007,6.0,6.0,45.27373
8529,984.0,409917.0,2.087185875,5.0,1.0,2.7,4.8394824889286e-08,-52.22572,-11.84622,-57.58007,6.0,1.0,198.6484
8530,984.0,409917.0,2.087185875,6.0,1.0,2.7,4.8394824889286e-08,-52.22572,-11.84622,-57.58007,6.0,1.0,1355.968
8531,984.0,409917.0,2.087185875,7.0,1.0,2.7,4.8394824889286e-08,-52.22572,-11.84622,-57.58007,6.0,6.0,1575.4
8532,984.0,409917.0,2.087185875,8.0,1.0,2.7,4.8394824889286e-08,-52.22572,-11.84622,-57.58007,6.0,6.0,2001.458
8533,984.0,409917.0,2.087185875,9.0,4.0,2.7,5.8254784928387e-08,-52.64627,-12.62724,-54.81726,6.0,53128.0,0.24882
8534,985.0,410166.0,2.088555176,1.0,0.0,0.0,0.0,-45.40133,-10.27352,250.0,0.0,6.0,22000.0
8535,985.0,410166.0,2.088555176,2.0,1.0,1.2,2.3444082303599e-08,-45.40133,-10.27352,100.5207,6.0,4008.0,2536.271
8536,985.0,410166.0,2.088555176,3.0,1.0,1.2,2.3444082303599e-08,-45.40133,-10.27352,100.5207,6.0,21.0,3531.782
8537,985.0,410166.0,2.088555176,4.0,1.0,1.2,2.3444082303599e-08,-45.40133,-10.27352,100.5207,6.0,1.0,1904.72
8538,985.0,410166.0,2.088555176,5.0,1.0,1.2,2.3444082303599e-08,-45.40133,-10.27352,100.5207,6.0,6.0,6613.338
8539,985.0,410166.0,2.088555176,6.0,5.0,3.2,5.1028167531107e-08,22.87652,-7.759897,30.82244,6.0,6012.0,553.9508
8540,985.0,410166.0,2.088555176,7.0,5.0,2.6,7.8103794423369e-08,-3.056578,-15.57704,-56.83017,6.0,11023.0,104.8002
8541,985.0,410166.0,2.088555176,8.0,5.0,0.0,2.1384398357624e-07,-319.9949,-197.5351,-329.5195,6.0,0.0,0.0
8542,985.0,410166.0,2.088555176,9.0,4.0,0.0,3.7608197286993e-08,-412.0948,154.4294,237.3382,1.0,0.0,0.0
8543,986.0,410393.0,2.089747226,1.0,0.0,0.0,0.0,-5.246311,-0.08758903,250.0,0.0,6.0,22000.0
8544,986.0,410393.0,2.089747226,2.0,1.0,1.1,2.2551556605398e-08,-5.246311,-0.08758903,106.2114,6.0,6012.0,353.5826
8545,986.0,410393.0,2.089747226,3.0,1.0,1.1,2.3150120929952e-08,-6.657824,-0.8674911,102.7853,6.0,6012.0,429.3625
8546,986.0,410393.0,2.089747226,4.0,1.0,3.3,4.3025136971795e-08,-43.85155,33.19597,-11.06868,6.0,6012.0,662.3643
8547,986.0,410393.0,2.089747226,5.0,1.0,3.1,4.9977923532553e-08,-46.12258,21.02301,-52.14119,6.0,10022.0,1418.239
8548,986.0,410393.0,2.089747226,6.0,1.0,3.1,4.9977923532553e-08,-46.12258,21.02301,-52.14119,6.0,1.0,233.4548
8549,986.0,410393.0,2.089747226,7.0,1.0,3.1,4.9977923532553e-08,-46.12258,21.02301,-52.14119,6.0,4.0,1573.425
8550,986.0,410393.0,2.089747226,8.0,1.0,3.1,4.9977923532553e-08,-46.12258,21.02301,-52.14119,6.0,1.0,2082.235
8551,986.0,410393.0,2.089747226,9.0,1.0,3.1,4.9977923532553e-08,-46.12258,21.02301,-52.14119,6.0,6.0,6438.827
8552,987.0,411172.0,2.093907552,1.0,0.0,0.0,0.0,21.00357,-48.97419,250.0,0.0,6.0,22000.0
8553,987.0,411172.0,2.093907552,2.0,1.0,1.6,2.3819129680858e-08,21.00357,-48.97419,98.12935,6.0,4.0,7772.244
8554,987.0,411172.0,2.093907552,3.0,1.0,0.0,5.8451517254742e-08,-65.42431,11.90605,-45.89295,6.0,1.0,159.28
